ticker,exchange,currency,name,country,isin
ANGHW,NASDAQ,USD,Anghami Inc. Warrants,USA,
ANGI,NASDAQ,USD,ANGI Homeservices Inc,USA,US00183L1026
ANGO,NASDAQ,USD,AngioDynamics Inc,USA,US03475V1017
ANIK,NASDAQ,USD,Anika Therapeutics Inc,USA,US0352551081
ANIP,NASDAQ,USD,ANI Pharmaceuticals Inc,USA,US00182C1036
ANIX,NASDAQ,USD,Anixa Biosciences Inc,USA,US03528H1095
ANNX,NASDAQ,USD,Annexon Inc,USA,US03589W1027
ANSS,NASDAQ,USD,ANSYS Inc,USA,US03662Q1058
ANTE,NASDAQ,USD,Airnet Technology Inc,USA,US00941Q1040
ANTX,NASDAQ,USD,AN2 Therapeutics Inc,USA,
ANVS,NYSE,USD,Annovis Bio Inc,USA,US03615A1088
ANY,NASDAQ,USD,Sphere 3D Corp,USA,CA84841L3083
ANZU,NASDAQ,USD,Anzu Special Acquisition Corp I,USA,US03737A1016
ANZUW,NASDAQ,USD,Anzu Special Acquisition Corp I,USA,
AOGO,NASDAQ,USD,Arogo Capital Acquisition Corp,USA,US0426441046
AOGOW,NASDAQ,USD,Arogo Capital Acquisition Corp. Warrant,USA,
AOMR,NYSE,USD,Angel Oak Mortgage Inc,USA,US03464Y1082
AON,NYSE,USD,Aon PLC,USA,IE00BLP1HW54
AORT,NYSE,USD,Artivion Inc,USA,US2289031005
AOS,NYSE,USD,Smith AO Corporation,USA,US8318652091
AOSL,NASDAQ,USD,Alpha and Omega Semiconductor Ltd,USA,BMG6331P1041
AOUT,NASDAQ,USD,American Outdoor Brands Inc,USA,US02875D1090
AP,NYSE,USD,Ampco-Pittsburgh Corporation,USA,US0320371034
APA,NASDAQ,USD,APA Corporation,USA,US03743Q1085
APAC,NASDAQ,USD,Stonebridge Acquisition Corp,USA,KYG850941033
APACW,NASDAQ,USD,StoneBridge Acquisition Corporation Warrant,USA,
APAM,NYSE,USD,Artisan Partners Asset Management Inc,USA,US04316A1088
APCA,NYSE,USD,AP Acquisition Corp,USA,KYG040581061
APCX,NASDAQ,USD,Apptech Corp,USA,US03834B3096
APCXW,NASDAQ,USD,AppTech Payments Corp. Warrant,USA,
APD,NYSE,USD,Air Products and Chemicals Inc,USA,US0091581068
APDN,NASDAQ,USD,Applied DNA Sciences Inc,USA,US03815U3005
APE,NYSE,USD,AMC Preferred Units,USA,
APEI,NASDAQ,USD,American Public Education Inc,USA,US02913V1035
APG,NYSE,USD,Api Group Corp,USA,US00187Y1001
APGB,NYSE,USD,Apollo Strategic Growth Capital II,USA,KYG0412A1022
APGE,NASDAQ,USD,Apogee Therapeutics Inc. Common Stock,USA,
APGN,NASDAQ,USD,Apexigen Inc.,USA,
APGNW,NASDAQ,USD,Apexigen Inc.,USA,
APH,NYSE,USD,Amphenol Corporation,USA,US0320951017
API,NASDAQ,USD,Agora Inc,USA,US00851L1035
APLD,NASDAQ,USD,Applied Blockchain Inc,USA,US0381692070
APLE,NYSE,USD,Apple Hospitality REIT Inc,USA,US03784Y2000
APLM,NASDAQ,USD,Apollomics Inc. Class A Ordinary Shares,USA,
APLMW,NASDAQ,USD,Apollomics Inc. Warrant,USA,
APLS,NASDAQ,USD,Apellis Pharmaceuticals Inc,USA,US03753U1060
APLT,NASDAQ,USD,Applied Therapeutics Inc,USA,US03828A1016
APM,NASDAQ,USD,Aptorum Group Ltd Class A,USA,KYG6096M1069
APMI,NASDAQ,USD,Axonprime Infrastructure Acquisition Corp,USA,US05467C1080
APO,NYSE,USD,Apollo Global Management LLC Class A,USA,US03769M1062
APOG,NASDAQ,USD,Apogee Enterprises Inc,USA,US0375981091
APOS,NYSE,USD,APOS,USA,
APP,NASDAQ,USD,Applovin Corp,USA,US03831W1080
APPF,NASDAQ,USD,Appfolio Inc,USA,US03783C1009
APPH,NASDAQ,USD,AppHarvest Inc.,USA,
APPN,NASDAQ,USD,Appian Corp,USA,US03782L1017
APPS,NASDAQ,USD,Digital Turbine Inc,USA,US25400W1027
APRE,NASDAQ,USD,Aprea Therapeutics Inc,USA,US03836J1025
APRN,NYSE,USD,Blue Apron Holdings Inc,USA,US09523Q2003
APT,NYSE MKT,USD,Alpha Pro Tech Ltd,USA,US0207721095
APTM,NASDAQ,USD,Alpha Partners Technology Merger Corp,USA,KYG632901115
APTMW,NASDAQ,USD,Alpha Partners Technology Merger Corp. Warrant,USA,
APTO,NASDAQ,USD,Aptose Biosciences Inc,USA,CA03835T2002
APTV,NYSE,USD,Aptiv PLC,USA,JE00B783TY65
APTX,NASDAQ,USD,Aptinyx Inc,USA,US03836N1037
APVO,NASDAQ,USD,Aptevo Therapeutics Inc,USA,US03835L2079
APWC,NASDAQ,USD,Asia Pacific Wire & Cable Corp Ltd,USA,BMG0535E1066
APXI,NASDAQ,USD,APx Acquisition I Corp,USA,KYG0440J1094
APXIW,NASDAQ,USD,APx Acquisition Corp. I Warrant,USA,
APYX,NASDAQ,USD,Apyx Medical Inc,USA,US03837C1062
AQB,NASDAQ,USD,AquaBounty Technologies Inc,USA,US03842K2006
AQMS,NASDAQ,USD,Aqua Metals Inc,USA,US03837J1016
AQN,NYSE,USD,Algonquin Power & Utilities Corp,USA,CA0158571053
AQNA,NYSE,USD,Algonquin Power Utilities Corp,USA,US0158577090
AQNB,NYSE,USD,Algonquin Power Utilities Corp,USA,US0158578080
AQST,NASDAQ,USD,Aquestive Therapeutics Inc,USA,US03843E1047
AQU,NASDAQ,USD,Aquaron Acquisition Corp. Common Stock,USA,
AQUNR,NASDAQ,USD,Aquaron Acquisition Corp. Rights,USA,
AQUNU,NASDAQ,USD,Aquaron Acquisition Corp. Units,USA,
AR,NYSE,USD,Antero Resources Corp,USA,US03674X1063
ARAV,NASDAQ,USD,Aravive Inc,USA,US03890D1081
ARAY,NASDAQ,USD,Accuray Incorporated,USA,US0043971052
ARBB,NASDAQ,USD,ARB IOT Group Limited Ordinary Shares,USA,
ARBE,NASDAQ,USD,Arbe Robotics Ltd,USA,IL0011796625
ARBEW,NASDAQ,USD,Arbe Robotics Ltd. Warrant,USA,
ARBK,NASDAQ,USD,Argo Blockchain PLC ADR,USA,US0401261047
ARBKL,NASDAQ,USD,Argo Blockchain plc 8.75% Senior Notes due 2026,USA,
ARC,NYSE,USD,ARC Document Solutions Inc,USA,US00191G1031
ARCB,NASDAQ,USD,ArcBest Corp,USA,US03937C1053
ARCC,NASDAQ,USD,Ares Capital Corporation,USA,US04010L1035
ARCE,NASDAQ,USD,Arco Platform ,USA,KYG045531061
ARCH,NYSE,USD,Arch Resources Inc,USA,US03940R1077
ARCO,NYSE,USD,Arcos Dorados Holdings Inc,USA,VGG0457F1071
ARCT,NASDAQ,USD,Arcturus Therapeutics Holdings Inc,USA,US03969T1097
ARDX,NASDAQ,USD,Ardelyx Inc,USA,US0396971071
ARE,NYSE,USD,Alexandria Real Estate Equities Inc,USA,US0152711091
AREB,NASDAQ,USD,American Rebel Holdings Inc,USA,US02919L2088
AREBW,NASDAQ,USD,American Rebel Holdings Inc. Warrants,USA,
AREC,NASDAQ,USD,American Resources Corp Class A,USA,US02927U2087
AREN,NYSE MKT,USD,Arena Group Holdings Inc,USA,US0400441095
ARES,NYSE,USD,Ares Management LP,USA,US03990B1017
ARGD,NYSE,USD,Argo Group US Inc. 6.5% SR NTS 42,USA,
ARGO,NYSE,USD,Argo Group International Holdings Ltd,USA,BMG0464B1072
ARGX,NASDAQ,USD,argenx NV ADR,USA,US04016X1019
ARHS,NASDAQ,USD,Arhaus Inc,USA,US04035M1027
ARI,NYSE,USD,Apollo Commercial Real Estate Finance Inc,USA,US03762U1051
ARIS,NYSE,USD,Aris Water Solutions Inc,USA,US04041L1061
ARIZ,NASDAQ,USD,Arisz Acquisition Corp,USA,US0404501084
ARIZR,NASDAQ,USD,Arisz Acquisition Corp. Right,USA,
ARIZW,NASDAQ,USD,Arisz Acquisition Corp. Warrant,USA,
ARKO,NASDAQ,USD,Arko Corp,USA,US0412421085
ARKR,NASDAQ,USD,Ark Restaurants Corp,USA,US0407121013
ARL,NYSE,USD,American Realty Investors Inc,USA,US0291741090
ARLO,NYSE,USD,Arlo Technologies,USA,US04206A1016
ARLP,NASDAQ,USD,Alliance Resource Partners LP,USA,US01877R1086
ARM,NASDAQ,USD,Arm Holdings plc American Depositary Shares,USA,US0420682058
ARMK,NYSE,USD,Aramark Holdings,USA,US03852U1060
ARMN,NYSE MKT,USD,Aris Mining Corporation,USA,
ARMP,NYSE MKT,USD,Armata Pharmaceuticals Inc,USA,US04216R1023
AROC,NYSE,USD,Archrock Inc,USA,US03957W1062
AROW,NASDAQ,USD,Arrow Financial Corporation,USA,US0427441029
ARQQ,NASDAQ,USD,Arqit Quantum Inc,USA,KYG0567U1013
ARQQW,NASDAQ,USD,Arqit Quantum Inc. Warrants,USA,
ARQT,NASDAQ,USD,Arcutis Biotherapeutics Inc,USA,US03969K1088
ARR,NYSE,USD,ARMOUR Residential REIT Inc,USA,US0423155078
ARRW,NASDAQ,USD,Arrowroot Acquisition Corp,USA,US04282M1027
ARRWW,NASDAQ,USD,Arrowroot Acquisition Corp,USA,
ARRY,NASDAQ,USD,Array Technologies Inc,USA,US04271T1007
ARTE,NASDAQ,USD,Artemis Strategic Investment Corp,USA,US04303A1034
ARTEW,NASDAQ,USD,Artemis Strategic Investment Corporation Warrant,USA,
ARTL,NASDAQ,USD,Artelo Biosciences Inc,USA,US04301G2012
ARTLW,NASDAQ,USD,Artelo Biosciences Inc,USA,
ARTNA,NASDAQ,USD,Artesian Resources Corporation,USA,US0431132085
ARTW,NASDAQ,USD,Arts-Way Manufacturing Co Inc,USA,US0431681032
ARVL,NASDAQ,USD,Arrival Vault USA Inc,USA,LU2314763264
ARVN,NASDAQ,USD,Arvinas Inc,USA,US04335A1051
ARW,NYSE,USD,Arrow Electronics Inc,USA,US0427351004
ARWR,NASDAQ,USD,Arrowhead Pharmaceuticals Inc,USA,US04280A1007
ARYD,NASDAQ,USD,ARYA Sciences Acquisition IV Corp,USA,KYG316591083
ASAI,NYSE,USD,Sendas Distribuidora SA,USA,US81689T1043
ASAN,NYSE,USD,Asana Inc,USA,US04342Y1047
ASAP,NASDAQ,USD,ASAP Inc.,USA,
ASB,NYSE,USD,Associated Banc-Corp,USA,US0454871056
ASBA,NYSE,USD,ASBA,USA,
ASC,NYSE,USD,Ardmore Shpng,USA,MHY0207T1001
ASCA,NASDAQ,USD,A SPAC I Acquisition Corp,USA,
ASCAR,NASDAQ,USD,A SPAC I Acquisition Corp. Right,USA,
ASCAW,NASDAQ,USD,A SPAC I Acquisition Corp. Warrant,USA,
ASCB,NASDAQ,USD,A SPAC II Acquisition Corp. Ordinary Shares,USA,
ASCBR,NASDAQ,USD,A SPAC II Acquisition Corp. Right,USA,
ASCBW,NASDAQ,USD,A SPAC II Acquisition Corp. Warrant,USA,
ASGI,NYSE,USD,Aberdeen Standard Global Infrastructure Income Fund,USA,
ASGN,NYSE,USD,ASGN Inc,USA,US00191U1025
ASH,NYSE,USD,Ashland Global Holdings Inc,USA,US0441861046
ASIX,NYSE,USD,AdvanSix Inc,USA,US00773T1016
ASLE,NASDAQ,USD,AerSale Corp,USA,US00810F1066
ASLN,NASDAQ,USD,Aslan Pharmaceuticals Ltd ADR,USA,US04522R1014
ASM,NYSE MKT,USD,Avino Silver & Gold Mines Ltd,USA,CA0539061030
ASMB,NASDAQ,USD,Assembly Biosciences Inc,USA,US0453961080
ASML,NASDAQ,USD,ASML Holding NV ADR,USA,USN070592100
ASND,NASDAQ,USD,Ascendis Pharma AS,USA,US04351P1012
ASNS,NASDAQ,USD,Actelis Networks Inc.,USA,
ASO,NASDAQ,USD,Academy Sports Outdoors Inc,USA,US00402L1070
ASPA,NASDAQ,USD,Abri SPAC I Inc,USA,US00085X1054
ASPAW,NASDAQ,USD,ABRI SPAC I INC. Warrant,USA,
ASPI,NASDAQ,USD,ASP Isotopes Inc. Common Stock,USA,
ASPN,NYSE,USD,Aspen Aerogels Inc,USA,US04523Y1055
ASPS,NASDAQ,USD,Altisource Portfolio Solutions SA,USA,LU0445408270
ASR,NYSE,USD,Grupo Aeroportuario del Sureste SAB de CV ADR,USA,US40051E2028
ASRT,NASDAQ,USD,Assertio Therapeutics Inc,USA,US04546C2052
ASRV,NASDAQ,USD,AmeriServ Financial Inc,USA,US03074A1025
ASST,NASDAQ,USD,Asset Entities Inc. Class B Common Stock,USA,
ASTC,NASDAQ,USD,Astrotech Corp,USA,US0464842006
ASTE,NASDAQ,USD,Astec Industries Inc,USA,US0462241011
ASTI,NASDAQ,USD,Ascent Solar Technologies Inc.,USA,US0436355079
ASTL,NASDAQ,USD,Algoma Steel Group Inc,USA,CA0156581070
ASTLW,NASDAQ,USD,Algoma Steel Group Inc. Warrant,USA,
ASTR,NASDAQ,USD,Astra Space Inc,USA,US04634X1037
ASTS,NASDAQ,USD,Ast Spacemobile Inc,USA,US00217D1000
ASTSW,NASDAQ,USD,AST SpaceMobile Inc,USA,
ASUR,NASDAQ,USD,Asure Software Inc,USA,US04649U1025
ASX,NYSE,USD,ASE Industrial Holding Co Ltd ADR,USA,US00215W1009
ASXC,NYSE MKT,USD,Asensus Surgical Inc,USA,US04367G1031
ASYS,NASDAQ,USD,Amtech Systems Inc,USA,US0323325045
ATAI,NASDAQ,USD,ATAI Life Sciences BV,USA,NL0015000DX5
ATAK,NASDAQ,USD,Aurora Technology Acquisition Corp,USA,KYG069841198
ATAKR,NASDAQ,USD,Aurora Technology Acquisition Corp. Rights,USA,
ATAKW,NASDAQ,USD,Aurora Technology Acquisition Corp. Warrants,USA,
ATAQ,NYSE,USD,Altimar Acquisition Corp III,USA,KYG0370U1085
ATAT,NASDAQ,USD,Atour Lifestyle Holdings Limited American Depositary Shares,USA,US04965M1062
ATCOL,NASDAQ,USD,Atlas Corp,USA,
ATEC,NASDAQ,USD,Alphatec Holdings Inc,USA,US02081G2012
ATEK,NYSE MKT,USD,Athena Technology Acquisition Corp. II,USA,US04687C1053
ATEN,NYSE,USD,A10 Network,USA,US0021211018
ATER,NASDAQ,USD,Aterian Inc,USA,US02156U1016
ATEX,NASDAQ,USD,Anterix Inc,USA,US03676C1009
ATGE,NYSE,USD,Adtalem Global Education Inc,USA,US00737L1035
ATH-P-E,NYSE,USD,ATH-P-E,USA,
ATHA,NASDAQ,USD,Athira Pharma Inc,USA,US04746L1044
ATHE,NASDAQ,USD,Alterity Therapeutics Ltd,USA,US02155X1063
ATHM,NYSE,USD,Autohome Inc,USA,US05278C1071
ATHX,NASDAQ,USD,Athersys Inc,USA,US04744L2051
ATI,NYSE,USD,Allegheny Technologies Incorporated,USA,US01741R1023
ATIF,NASDAQ,USD,ATIF Holdings Ltd,USA,VGG0602B2093
ATIP,NYSE,USD,ATI Physical Therapy Inc,USA,US00216W1099
ATKR,NYSE,USD,Atkore International Group Inc,USA,US0476491081
ATLC,NASDAQ,USD,Atlanticus Holdings Corporation,USA,US04914Y1029
ATLCL,NASDAQ,USD,Atlanticus Holdings Corporation 6.125% Senior Notes due 2026,USA,
ATLCP,NASDAQ,USD,Atlanticus Holdings Corp Preferred,USA,US04914Y2019
ATLO,NASDAQ,USD,Ames National Corporation,USA,US0310011004
ATMC,NASDAQ,USD,AlphaTime Acquisition Corp Ordinary Shares,USA,
ATMCR,NASDAQ,USD,AlphaTime Acquisition Corp Right,USA,
ATMCW,NASDAQ,USD,AlphaTime Acquisition Corp Warrant,USA,
ATMU,NYSE,USD,Atmus Filtration Technologies Inc.,USA,
ATMV,NASDAQ,USD,AlphaVest Acquisition Corp Ordinary Shares,USA,
ATMVR,NASDAQ,USD,AlphaVest Acquisition Corp Right,USA,
ATNF,NASDAQ,USD,180 Life Sciences Corp,USA,US68236V1044
ATNFW,NASDAQ,USD,CannBioRx Life Sciences Corp,USA,
ATNI,NASDAQ,USD,ATN International Inc,USA,US00215F1075
ATNM,NYSE MKT,USD,Actinium Pharmaceuticals Inc,USA,US00507W2061
ATO,NYSE,USD,Atmos Energy Corporation,USA,US0495601058
ATOM,NASDAQ,USD,Atomera Inc,USA,US04965B1008
ATOS,NASDAQ,USD,Atossa Genetics Inc,USA,US04962H5063
ATR,NYSE,USD,AptarGroup Inc,USA,US0383361039
ATRA,NASDAQ,USD,Atara Biotherapeutics Inc,USA,US0465131078
ATRC,NASDAQ,USD,AtriCure Inc,USA,US04963C2098
ATRI,NASDAQ,USD,ATRION Corporation,USA,US0499041053
ATRO,NASDAQ,USD,Astronics Corporation,USA,US0464331083
ATS,NYSE,USD,ATS Corporation,USA,CA00217Y1043
ATSG,NASDAQ,USD,Air Transport Services Group Inc,USA,US00922R1059
ATTO,NYSE,USD,Atento SA,USA,LU2212224153
ATUS,NYSE,USD,Altice USA Inc,USA,US02156K1034
ATVI,NASDAQ,USD,Activision Blizzard Inc,USA,US00507V1098
ATXG,NASDAQ,USD,Addentax Group Corp,USA,US00653L2025
ATXI,NASDAQ,USD,Avenue Therapeutics Inc,USA,US05360L3042
ATXS,NASDAQ,USD,Astria Therapeutics Inc,USA,US04635X1028
AU,NYSE,USD,AngloGold Ashanti plc,USA,US0351282068
AUB,NYSE,USD,Atlantic Union Bankshares Corp,USA,US04911A1079
AUB-P-A,NYSE,USD,AUB-P-A,USA,
AUBN,NASDAQ,USD,Auburn National Bancorporation Inc,USA,US0504731078
AUDC,NASDAQ,USD,AudioCodes Ltd,USA,IL0010829658
AUGX,NASDAQ,USD,Augmedix Inc,USA,US05105P1075
AUID,NASDAQ,USD,Ipsidy Inc,USA,US46264C2061
AULT,NYSE MKT,USD,Ault Alliance Inc.,USA,US09175M1018
AULT-P-D,NYSE MKT,USD,AULT-P-D,USA,
AUMN,NYSE MKT,USD,Golden Minerals Company,USA,US3811191069
AUPH,NASDAQ,USD,Aurinia Pharmaceuticals Inc,USA,CA05156V1022
AUR,NASDAQ,USD,Aurora Innovation Inc,USA,US0517741072
AURA,NASDAQ,USD,Aura Biosciences Inc,USA,US05153U1079
AURC,NASDAQ,USD,Aurora Acquisition Corp,USA,KYG0698L1032
AUROW,NASDAQ,USD,Aurora Innovation Inc,USA,
AUST,NYSE MKT,USD,Austin Gold Corp,USA,CA05223F1062
AUTL,NASDAQ,USD,Autolus Therapeutics Ltd,USA,US05280R1005
AUUD,NASDAQ,USD,Auddia Inc,USA,US05072K1079
AUUDW,NASDAQ,USD,Auddia Inc,USA,
AUVI,NASDAQ,USD,Applied UV Inc,USA,US03828V1052
AUVIP,NASDAQ,USD,Applied UV Inc Preferred Series A,USA,US03828V3033
AVA,NYSE,USD,Avista Corporation,USA,US05379B1070
AVAH,NASDAQ,USD,Aveanna Healthcare Holdings Inc,USA,US05356F1057
AVAL,NYSE,USD,Grupo Aval,USA,US40053W1018
AVAV,NASDAQ,USD,AeroVironment Inc,USA,US0080731088
AVB,NYSE,USD,AvalonBay Communities Inc,USA,US0534841012
AVD,NYSE,USD,American Vanguard Corporation,USA,US0303711081
AVDL,NASDAQ,USD,Avadel Pharmaceuticals PLC,USA,US05337M1045
AVDX,NASDAQ,USD,AvidXchange Holdings Inc,USA,US05368X1028
AVGO,NASDAQ,USD,Broadcom Inc,USA,US11135F1012
AVGR,NASDAQ,USD,Avinger Inc,USA,US0537348858
AVHI,NASDAQ,USD,Achari Ventures Holdings Corp I,USA,US00444X1019
AVHIW,NASDAQ,USD,Achari Ventures Holdings Corp. I Warrant,USA,
AVID,NASDAQ,USD,Avid Technology Inc,USA,US05367P1003
AVIR,NASDAQ,USD,Atea Pharmaceuticals Inc,USA,US04683R1068
AVNS,NYSE,USD,Avanos Medical Inc,USA,US05350V1061
AVNT,NYSE,USD,Avient Corp,USA,US05368V1061
AVNW,NASDAQ,USD,Aviat Networks Inc,USA,US05366Y2019
AVO,NASDAQ,USD,Mission Produce Inc,USA,US60510V1089
AVPT,NASDAQ,USD,Avepoint Inc,USA,US0536041041
AVPTW,NASDAQ,USD,AvePoint Inc,USA,
AVRO,NASDAQ,USD,AVROBIO Inc,USA,US05455M1009
AVT,NASDAQ,USD,Avnet Inc,USA,US0538071038
AVTA,NASDAQ,USD,Avantax Inc.,USA,
AVTE,NASDAQ,USD,Aerovate Therapeutics Inc,USA,US0080641071
AVTR,NYSE,USD,Avantor Inc,USA,US05352A1007
AVTX,NASDAQ,USD,Avalo Therapeutics Inc,USA,US05338F2074
AVXL,NASDAQ,USD,Anavex Life Sciences Corp,USA,US0327973006
AVY,NYSE,USD,Avery Dennison Corp,USA,US0536111091
AWH,NASDAQ,USD,Aspira Womens Health Inc,USA,US04537Y1091
AWI,NYSE,USD,Armstrong World Industries Inc,USA,US04247X1028
AWIN,NASDAQ,USD,AERWINS Technologies Inc.,USA,
AWINW,NASDAQ,USD,AERWINS Technologies Inc.,USA,
AWK,NYSE,USD,American Water Works,USA,US0304201033
AWR,NYSE,USD,American States Water Company,USA,US0298991011
AWRE,NASDAQ,USD,Aware Inc,USA,US05453N1000
AWX,NYSE MKT,USD,Avalon Holdings Corporation,USA,US05343P1093
AX,NYSE,USD,Axos Financial Inc,USA,US05465C1009
AXDX,NASDAQ,USD,Accelerate Diagnostics Inc,USA,US00430H1023
AXGN,NASDAQ,USD,Axogen Inc,USA,US05463X1063
AXL,NYSE,USD,American Axle & Manufacturing,USA,US0240611030
AXLA,NASDAQ,USD,Axcella Health Inc,USA,US05454B1052
AXNX,NASDAQ,USD,Axonics Modulation Technologies Inc,USA,US05465P1012
AXON,NASDAQ,USD,Axon Enterprise Inc.,USA,US05464C1018
AXP,NYSE,USD,American Express Company,USA,US0258161092
AXR,NYSE,USD,AMREP Corporation,USA,US0321591051
AXS,NYSE,USD,AXIS Capital Holdings Ltd,USA,BMG0692U1099
AXSM,NASDAQ,USD,Axsome Therapeutics Inc,USA,US05464T1043
AXTA,NYSE,USD,Axalta Coating Systems Ltd,USA,BMG0750C1082
AXTI,NASDAQ,USD,AXT Inc,USA,US00246W1036
AY,NASDAQ,USD,Atlantica Sustainable Infrastructure PLC,USA,GB00BLP5YB54
AYI,NYSE,USD,Acuity Brands Inc,USA,US00508Y1029
AYRO,NASDAQ,USD,AYRO Inc,USA,US0547481087
AYTU,NASDAQ,USD,Aytu BioScience Inc,USA,US0547548745
AYX,NYSE,USD,Alteryx Inc,USA,US02156B1035
AZ,NASDAQ,USD,A2Z Smart Technologies Corp,USA,CA00249W1005
AZEK,NYSE,USD,Azek Company Inc,USA,US05478C1053
AZN,NASDAQ,USD,AstraZeneca PLC ADR,USA,US0463531089
AZO,NYSE,USD,AutoZone Inc,USA,US0533321024
AZPN,NASDAQ,USD,Aspen Technology Inc,USA,US29109X1063
AZRE,NYSE,USD,Azure Power Global Ltd,USA,MU0527S00004
AZTA,NASDAQ,USD,Azenta Inc,USA,US1143401024
AZTR,NYSE MKT,USD,Azitra Inc,USA,
AZUL,NYSE,USD,Azul SA,USA,US05501U1060
AZZ,NYSE,USD,AZZ Incorporated,USA,US0024741045
B,NYSE,USD,Barnes Group Inc,USA,US0678061096
BA,NYSE,USD,The Boeing Company,USA,US0970231058
BABA,NYSE,USD,Alibaba Group Holding Ltd,USA,US01609W1027
BAC,NYSE,USD,Bank of America Corp,USA,US0605051046
BACA,NYSE MKT,USD,Berenson Acquisition Corp I,USA,US0836901076
BACK,NASDAQ,USD,IMAC Holdings Inc,USA,
BAER,NASDAQ,USD,Bridger Aerospace Group Holdings Inc. Common Stock,USA,
BAERW,NASDAQ,USD,Bridger Aerospace Group Holdings Inc. Warrant,USA,
BAFN,NASDAQ,USD,Bayfirst Financial Corp,USA,US07279B1044
BAH,NYSE,USD,Booz Allen Hamilton Holding,USA,US0995021062
BAK,NYSE,USD,Braskem SA Class A,USA,US1055321053
BALL,NYSE,USD,Ball Corporation,USA,US0584981064
BALY,NYSE,USD,Bally's Corp,USA,US05875B1061
BAM,NYSE,USD,Brookfield Asset Management Inc,USA,CA1125851040
BANC,NYSE,USD,Banc of California Inc,USA,US05990K1060
BAND,NASDAQ,USD,Bandwidth Inc,USA,US05988J1034
BANF,NASDAQ,USD,BancFirst Corporation,USA,US05945F1030
BANFP,NASDAQ,USD,BFC Capital Trust II Pref,USA,US05539S2068
BANL,NASDAQ,USD,CBL International Limited Ordinary Shares,USA,
BANR,NASDAQ,USD,Banner Corporation,USA,US06652V2088
BANX,NASDAQ,USD,Arrowmark Financial Corp,USA,US8617801043
BAOS,NASDAQ,USD,Baosheng Media Group Holdings Ltd,USA,KYG089081163
BAP,NYSE,USD,Credicorp Ltd,USA,BMG2519Y1084
BARK,NYSE,USD,Original Bark Co,USA,US68622E1047
BASE,NASDAQ,USD,Couchbase Inc,USA,US22207T1016
BATL,NYSE MKT,USD,Battalion Oil Corp,USA,US07134L1070
BATRA,NASDAQ,USD,"Atlanta Braves Holdings, Inc. Series A Common Stock",USA,US5312297063
BATRK,NASDAQ,USD,"Atlanta Braves Holdings, Inc. Series C Common Stock",USA,US0477263026
BAX,NYSE,USD,Baxter International Inc,USA,US0718131099
BB,NYSE,USD,BlackBerry Ltd,USA,CA09228F1036
BBAI,NYSE,USD,BigBearai Holdings Inc,USA,US08975B1098
BBAR,NYSE,USD,BBVA Banco Frances SA ADR,USA,US0589341009
BBCP,NASDAQ,USD,Concrete Pumping Holdings Class A,USA,US2067041085
BBD,NYSE,USD,Banco Bradesco SA ADR,USA,US0594603039
BBDC,NYSE,USD,Barings BDC Inc,USA,US06759L1035
BBDO,NYSE,USD,Banco Bradesco S/A ADR,USA,US0594604029
BBGI,NASDAQ,USD,Beasley Broadcast Group Inc,USA,US0740141017
BBIO,NASDAQ,USD,BridgeBio Pharma Inc,USA,US10806X1028
BBLG,NASDAQ,USD,Bone Biologics Corp,USA,US0980703039
BBLGW,NASDAQ,USD,Bone Biologics Corp Warrants,USA,
BBLN,NYSE,USD,Babylon Holdings Ltd,USA,JE00BLB56359
BBSI,NASDAQ,USD,Barrett Business Services Inc,USA,US0684631080
BBU,NYSE,USD,Brookfield Business Partners LP,USA,BMG162341090
BBUC,NYSE,USD,Brookfield Business Corp,USA,CA11259V1067
BBVA,NYSE,USD,Banco Bilbao Viscaya Argentaria SA ADR,USA,US05946K1016
BBW,NYSE,USD,Build-A-Bear Workshop Inc,USA,US1200761047
BBWI,NYSE,USD,Bath & Body Works Inc.,USA,US0708301041
BBY,NYSE,USD,Best Buy Co. Inc,USA,US0865161014
BC,NYSE,USD,Brunswick Corporation,USA,US1170431092
BCAB,NASDAQ,USD,Bioatla Inc,USA,US09077B1044
BCAL,NASDAQ,USD,Southern California Bancorp Common Stock,USA,US84252A1060
BCAN,NASDAQ,USD,BYND Cannasoft Enterprises Inc.,USA,CA05608P1099
BCAT,NYSE,USD,BlackRock Capital Allocation Trust,USA,US09260U1097
BCBP,NASDAQ,USD,BCB Bancorp Inc,USA,US0552981039
BCC,NYSE,USD,Boise Cascad Llc,USA,US09739D1000
BCDA,NASDAQ,USD,Biocardia Inc,USA,US09060U5074
BCDAW,NASDAQ,USD,BioCardia Inc,USA,
BCE,NYSE,USD,BCE Inc,USA,CA05534B7604
BCEL,NASDAQ,USD,Atreca Inc,USA,US04965G1094
BCH,NYSE,USD,Banco De Chile,USA,US0595201064
BCLI,NASDAQ,USD,Brainstorm Cell Therapeutics Inc,USA,US10501E2019
BCML,NASDAQ,USD,BayCom Corp,USA,US07272M1071
BCO,NYSE,USD,Brinks Company,USA,US1096961040
BCOV,NASDAQ,USD,Brightcove Inc,USA,US10921T1016
BCOW,NASDAQ,USD,1895 of Wisconsin Inc Bancorp,USA,US28253R1059
BCPC,NASDAQ,USD,Balchem Corporation,USA,US0576652004
BCRX,NASDAQ,USD,BioCryst Pharmaceuticals Inc,USA,US09058V1035
BCS,NYSE,USD,Barclays PLC ADR,USA,US06738E2046
